Replication,Method,Quantile_Index,Quantile_Value,Estimated_ATE,Estimated_SD_CATE,Mean_Y0,Mean_Y1
4,DQRP,10,0.55,-0.8437039852142334,2.7133562564849854,28.698698043823242,27.854995727539062
4,DQRP,11,0.6,-0.8465990424156189,2.7173233032226562,28.73555564880371,27.888954162597656
4,DQRP,12,0.65,-0.8496138453483582,2.7214488983154297,28.7727108001709,27.923097610473633
4,DQRP,13,0.7,-0.8527562618255615,2.7257349491119385,28.810184478759766,27.957427978515625
4,DQRP,14,0.75,-0.8560364842414856,2.7301785945892334,28.847997665405273,27.991962432861328
4,DQRP,15,0.8,-0.8594650626182556,2.734781265258789,28.886173248291016,28.026704788208008
4,DQRP,16,0.85,-0.8630516529083252,2.7395431995391846,28.924728393554688,28.061674118041992
4,DQRP,17,0.9,-0.8668054938316345,2.7444677352905273,28.963687896728516,28.096879959106445
4,DQRP,18,0.95,-0.8707362413406372,2.7495672702789307,29.003067016601562,28.1323299407959
4,Forest,0,0.05,-0.6489340130457254,0.31471911944421993,26.406147121852786,25.757213108807058
4,Forest,1,0.1,-0.6383753564950828,0.2687059776942665,26.86350976549487,26.22513440899979
4,Forest,2,0.15,-0.636456255335238,0.24803254551130482,27.174656367594157,26.538200112258924
4,Forest,3,0.2,-0.637836902210849,0.23818851482467482,27.426234671401073,26.788397769190226
4,Forest,4,0.25,-0.6379207044543448,0.232816387177895,27.642358280556227,27.00443757610188
4,Forest,5,0.3,-0.6363637809825284,0.2291970610449804,27.836251480647693,27.199887699665165
4,Forest,6,0.35,-0.6321537185795989,0.22705408449403744,28.01535613883678,27.38320242025718
4,Forest,7,0.4,-0.6295503398845352,0.2254104913262289,28.187049435688948,27.557499095804406
4,Forest,8,0.45,-0.6271527906938515,0.22674089243487547,28.354619633580022,27.727466842886166
4,Forest,9,0.5,-0.6246673541091878,0.22783083608042742,28.520427781379052,27.895760427269867
4,Forest,10,0.55,-0.6227648638665086,0.22884122174107563,28.68748978295636,28.064724919089844
4,Forest,11,0.6,-0.6213072340410373,0.22984736588994029,28.85798582498713,28.23667859094609
4,Forest,12,0.65,-0.6203165728705912,0.23294544855938687,29.035140054867874,28.414823481997278
4,Forest,13,0.7,-0.6192968635765759,0.2370159611215492,29.221963059400384,28.60266619582381
4,Forest,14,0.75,-0.620088230015735,0.2429509548985736,29.42429785136244,28.804209621346704
4,Forest,15,0.8,-0.6210102868477769,0.2506407319843522,29.6492142632897,29.028203976441926
4,Forest,16,0.85,-0.6195146397477126,0.2620821792717362,29.907724493684483,29.28820985393677
4,Forest,17,0.9,-0.6109781987177947,0.2864777408529368,30.230014417589828,29.619036218872033
4,Forest,18,0.95,-0.5875582010748504,0.33929741675836017,30.702883352716054,30.1153251516412
5,Linear,0,0.05,-0.7946165756246557,0.26490297100349247,26.994679319829494,26.200062744204835
5,Linear,1,0.1,-0.8187291266901428,0.20945149184456918,27.356256791877566,26.537527665187422
5,Linear,2,0.15,-0.8128697433500933,0.18512254443536805,27.591256428158594,26.7783866848085
5,Linear,3,0.2,-0.8134298715597458,0.16064188167767238,27.794310304342137,26.98088043278239
5,Linear,4,0.25,-0.8132222595262535,0.15252631588242593,27.96577940556977,27.152557146043517
5,Linear,5,0.3,-0.8110215692029032,0.1463600234542439,28.114032497704923,27.30301092850201
5,Linear,6,0.35,-0.809372562560463,0.1446185140566512,28.249877001571782,27.440504439011317
5,Linear,7,0.4,-0.8086697829340195,0.13779789483226673,28.38158260069854,27.57291281776453
5,Linear,8,0.45,-0.8058483475694528,0.1328065128610896,28.505702498310033,27.699854150740574
5,Linear,9,0.5,-0.7986992339309351,0.12975826511857008,28.62538349082281,27.826684256891873
5,Linear,10,0.55,-0.800999267356015,0.12547764781089066,28.750695270571814,27.9496960032158
5,Linear,11,0.6,-0.798970571099738,0.12991814737416874,28.87937306953455,28.080402498434815
5,Linear,12,0.65,-0.7971417351248378,0.1326039574671076,29.01016059878036,28.213018863655524
5,Linear,13,0.7,-0.7916228743657854,0.13797615836449892,29.1479868163331,28.35636394196731
5,Linear,14,0.75,-0.7991345246693984,0.14610383823017103,29.304810940057955,28.505676415388557
5,Linear,15,0.8,-0.790814707876991,0.1624400493803925,29.467787567112204,28.67697285923521
5,Linear,16,0.85,-0.7828697430487512,0.17680097557164862,29.656278601754504,28.87340885870575
5,Linear,17,0.9,-0.7899101900113572,0.19920363019593296,29.9141144469664,29.12420425695504
5,Linear,18,0.95,-0.7964730421803237,0.25688458896845584,30.271192691810146,29.474719649629826
5,VDQR,0,0.05,-0.7893063426017761,1.1933804750442505,28.605985641479492,27.81667709350586
5,VDQR,1,0.1,-0.7892943024635315,1.1931320428848267,28.61041831970215,27.82111930847168
5,VDQR,2,0.15,-0.78957599401474,1.193064570426941,28.613445281982422,27.823867797851562
5,VDQR,3,0.2,-0.7886396646499634,1.1929330825805664,28.61585235595703,27.82720947265625
5,VDQR,4,0.25,-0.7889876365661621,1.1929713487625122,28.61800765991211,27.82901954650879
5,VDQR,5,0.3,-0.788972795009613,1.192947506904602,28.619861602783203,27.830886840820312
5,VDQR,6,0.35,-0.7892413139343262,1.1929410696029663,28.62189483642578,27.83264923095703
5,VDQR,7,0.4,-0.7897536754608154,1.1928637027740479,28.623600006103516,27.833847045898438
5,VDQR,8,0.45,-0.7905087471008301,1.1928054094314575,28.625621795654297,27.835111618041992
5,VDQR,9,0.5,-0.7906262278556824,1.1928342580795288,28.627708435058594,27.837080001831055
5,VDQR,10,0.55,-0.7911058068275452,1.1927458047866821,28.629371643066406,27.838268280029297
5,VDQR,11,0.6,-0.7902281284332275,1.192744493484497,28.63016700744629,27.83993911743164
5,VDQR,12,0.65,-0.7898653149604797,1.1927096843719482,28.631837844848633,27.84197425842285
5,VDQR,13,0.7,-0.7893939018249512,1.1928359270095825,28.63326072692871,27.843862533569336
5,VDQR,14,0.75,-0.7895123958587646,1.1928731203079224,28.63555908203125,27.846050262451172
5,VDQR,15,0.8,-0.7896794676780701,1.192999005317688,28.637849807739258,27.848169326782227
5,VDQR,16,0.85,-0.7903947830200195,1.1928261518478394,28.640504837036133,27.850109100341797
5,VDQR,17,0.9,-0.7895630598068237,1.19288969039917,28.643712997436523,27.854150772094727
5,VDQR,18,0.95,-0.7889875173568726,1.1926449537277222,28.648120880126953,27.859134674072266
5,NQNet,0,0.05,-0.8184165358543396,1.2112945318222046,28.6153621673584,27.796947479248047
5,NQNet,1,0.1,-0.8183183073997498,1.2124041318893433,28.622182846069336,27.803861618041992
5,NQNet,2,0.15,-0.8178849816322327,1.2129766941070557,28.62616539001465,27.80828285217285
5,NQNet,3,0.2,-0.8195780515670776,1.2130615711212158,28.629024505615234,27.8094482421875
5,NQNet,4,0.25,-0.8176060318946838,1.2130591869354248,28.63113784790039,27.81352996826172
5,NQNet,5,0.3,-0.8205559253692627,1.2133257389068604,28.63410758972168,27.81355094909668
5,NQNet,6,0.35,-0.8173085451126099,1.213308334350586,28.63410758972168,27.816797256469727
5,NQNet,7,0.4,-0.821241557598114,1.2132667303085327,28.638044357299805,27.816802978515625
5,NQNet,8,0.45,-0.8179334402084351,1.2133638858795166,28.638044357299805,27.820112228393555
5,NQNet,9,0.5,-0.8209270238876343,1.2133175134658813,28.641042709350586,27.820114135742188
5,NQNet,10,0.55,-0.8183935880661011,1.2131760120391846,28.641042709350586,27.822647094726562
5,NQNet,11,0.6,-0.8219139575958252,1.2133073806762695,28.644561767578125,27.822650909423828
5,NQNet,12,0.65,-0.8186963200569153,1.2134305238723755,28.644561767578125,27.82586669921875
5,NQNet,13,0.7,-0.8226179480552673,1.2132970094680786,28.64849090576172,27.82587242126465
5,NQNet,14,0.75,-0.8186542391777039,1.2132333517074585,28.648494720458984,27.8298397064209
5,NQNet,15,0.8,-0.8219581842422485,1.2132549285888672,28.651823043823242,27.829864501953125
5,NQNet,16,0.85,-0.8204440474510193,1.2129387855529785,28.654430389404297,27.833988189697266
5,NQNet,17,0.9,-0.8210014700889587,1.2126832008361816,28.658117294311523,27.837114334106445
5,NQNet,18,0.95,-0.8204401731491089,1.2115951776504517,28.66486167907715,27.844425201416016
5,DQR,0,0.05,-0.822132408618927,1.0421019792556763,28.224218368530273,27.402082443237305
5,DQR,1,0.1,-0.8038734197616577,1.1308711767196655,28.557111740112305,27.75324249267578
5,DQR,2,0.15,-0.8052240014076233,1.1415481567382812,28.58587074279785,27.7806453704834
5,DQR,3,0.2,-0.8052781224250793,1.1438814401626587,28.592069625854492,27.78679084777832
5,DQR,4,0.25,-0.8051949143409729,1.1448750495910645,28.594972610473633,27.789779663085938
5,DQR,5,0.3,-0.8051182627677917,1.1453280448913574,28.596424102783203,27.79130744934082
5,DQR,6,0.35,-0.8054389953613281,1.1459685564041138,28.59893226623535,27.793495178222656
5,DQR,7,0.4,-0.8046857714653015,1.1460576057434082,28.598939895629883,27.794254302978516
5,DQR,8,0.45,-0.8075631856918335,1.1463618278503418,28.601837158203125,27.794275283813477
5,DQR,9,0.5,-0.8036742210388184,1.1466645002365112,28.601837158203125,27.79816246032715
5,DQR,10,0.55,-0.8064616322517395,1.1468676328659058,28.60462760925293,27.79816436767578
5,DQR,11,0.6,-0.8064449429512024,1.1468697786331177,28.60462760925293,27.79818344116211
5,DQR,12,0.65,-0.8057599067687988,1.1471173763275146,28.607629776000977,27.801870346069336
5,DQR,13,0.7,-0.8057594299316406,1.1471177339553833,28.60763168334961,27.80187225341797
5,DQR,14,0.75,-0.8064812421798706,1.1473759412765503,28.61192512512207,27.805444717407227
5,DQR,15,0.8,-0.8064766526222229,1.1473766565322876,28.61192512512207,27.805450439453125
5,DQR,16,0.85,-0.8066039681434631,1.1474872827529907,28.616682052612305,27.81007957458496
5,DQR,17,0.9,-0.8068612217903137,1.1477283239364624,28.62012481689453,27.813262939453125
5,DQR,18,0.95,-0.8071661591529846,1.1482127904891968,28.628602981567383,27.821439743041992
5,DQRP,0,0.05,-0.7577822804450989,1.2930598258972168,28.31702995300293,27.55925178527832
5,DQRP,1,0.1,-0.7598533034324646,1.2937771081924438,28.351303100585938,27.591449737548828
5,DQRP,2,0.15,-0.7619072794914246,1.2949107885360718,28.385635375976562,27.623727798461914
5,DQRP,3,0.2,-0.7639409303665161,1.2964580059051514,28.420047760009766,27.65610694885254
5,DQRP,4,0.25,-0.7659511566162109,1.2984166145324707,28.45455551147461,27.688602447509766
5,DQRP,5,0.3,-0.7679349780082703,1.3007829189300537,28.48917007446289,27.721233367919922
5,DQRP,6,0.35,-0.7698902487754822,1.303553581237793,28.523910522460938,27.754016876220703
5,DQRP,7,0.4,-0.771815299987793,1.3067317008972168,28.55879020690918,27.786975860595703
5,DQRP,8,0.45,-0.7737069725990295,1.3103177547454834,28.59382438659668,27.820119857788086
5,DQRP,9,0.5,-0.7755612730979919,1.314308762550354,28.62903594970703,27.853471755981445
5,DQRP,10,0.55,-0.777374267578125,1.3187015056610107,28.664426803588867,27.887054443359375
5,DQRP,11,0.6,-0.779142439365387,1.3234941959381104,28.700021743774414,27.920879364013672
5,DQRP,12,0.65,-0.7808623313903809,1.3286839723587036,28.735830307006836,27.95496940612793
5,DQRP,13,0.7,-0.7825311422348022,1.334267020225525,28.771869659423828,27.989337921142578
5,DQRP,14,0.75,-0.7841454744338989,1.3402401208877563,28.808156967163086,28.02400779724121
5,DQRP,15,0.8,-0.78570157289505,1.3466002941131592,28.84469985961914,28.058998107910156
5,DQRP,16,0.85,-0.7871955633163452,1.3533450365066528,28.88151741027832,28.094322204589844
5,DQRP,17,0.9,-0.7886236906051636,1.360472321510315,28.918624877929688,28.130002975463867
5,DQRP,18,0.95,-0.7899813055992126,1.367979884147644,28.956037521362305,28.16605567932129
5,Forest,0,0.05,-0.6498498663575232,0.315775039026694,26.396747556302074,25.746897689944554
5,Forest,1,0.1,-0.6398738239047874,0.26891312278500457,26.85976133455596,26.219887510651173
5,Forest,2,0.15,-0.6334716321649877,0.25166485995663884,27.17438043983418,26.54090880766919
5,Forest,3,0.2,-0.6305705459745585,0.24298841968682067,27.42529762203957,26.794727076065016
5,Forest,4,0.25,-0.6282591597133056,0.23897017549579777,27.64176971659831,27.01351055688501
5,Forest,5,0.3,-0.6250064763161823,0.236317298925223,27.836466304414436,27.211459828098253
5,Forest,6,0.35,-0.622272546679715,0.23461067813104308,28.016988987215672,27.394716440535962
5,Forest,7,0.4,-0.6195817817406862,0.23303067214827483,28.189618038326635,27.57003625658595
5,Forest,8,0.45,-0.6177285759268538,0.23361288228327806,28.357344105118333,27.73961552919148
5,Forest,9,0.5,-0.6160829739243459,0.23376453100426775,28.52325534938637,27.90717237546203
5,Forest,10,0.55,-0.6142867351157478,0.23475495780808683,28.68921479969934,28.074928064583595
5,Forest,11,0.6,-0.6117913904895017,0.2352187713130712,28.857973041172247,28.24618165068274
5,Forest,12,0.65,-0.6104008458438186,0.23642114560608124,29.033234749530642,28.42283390368683
5,Forest,13,0.7,-0.6101664973688209,0.23971033556355553,29.21866574428325,28.60849924691443
5,Forest,14,0.75,-0.6101282294891953,0.2434283924651353,29.418952183731875,28.808823954242673
5,Forest,15,0.8,-0.6114967081368774,0.25063196615859074,29.641982182823877,29.030485474687
5,Forest,16,0.85,-0.6138838095376608,0.2633727524407684,29.90143403491852,29.287550225380855
5,Forest,17,0.9,-0.6099793303488391,0.28720472719130574,30.22467138548599,29.614692055137148
5,Forest,18,0.95,-0.5960261315242641,0.33774011266066145,30.701782244574403,30.105756113050138
6,Linear,0,0.05,-0.8062872326273073,0.23024639986061446,26.984403035486316,26.17811580285901
6,Linear,1,0.1,-0.8263236560677143,0.1878435906603054,27.348943401989878,26.52261974592216
6,Linear,2,0.15,-0.8199719622009509,0.15946351184263763,27.589785843903268,26.76981388170232
6,Linear,3,0.2,-0.8084417884558072,0.1765040753490014,27.78195735987494,26.973515571419135
6,Linear,4,0.25,-0.8079370148342759,0.17191559394379055,27.948724157046893,27.14078714221262
6,Linear,5,0.3,-0.8049314675291677,0.16932495183471657,28.09527788294361,27.290346415414447
6,Linear,6,0.35,-0.8038290502557524,0.1627508989663324,28.232880804567756,27.429051754312006
6,Linear,7,0.4,-0.8076006109813754,0.13335798623474443,28.367624506366667,27.560023895385292
6,Linear,8,0.45,-0.8061163417317156,0.12324731034518152,28.490040036570054,27.683923694838338
6,Linear,9,0.5,-0.804272191951722,0.12001900197755688,28.612617060631212,27.808344868679487
6,Linear,10,0.55,-0.8010377956788495,0.12065599623202716,28.734984295006072,27.933946499327227
6,Linear,11,0.6,-0.7991723346931338,0.12299772647338723,28.86351315293355,28.064340818240414
6,Linear,12,0.65,-0.7974269744140924,0.12409280751201353,28.993489208656847,28.19606223424275
6,Linear,13,0.7,-0.7962690294689374,0.16510067115585916,29.136620513884864,28.340351484415923
6,Linear,14,0.75,-0.8033757186131176,0.13859364204076224,29.294718058550558,28.49134233993744
6,Linear,15,0.8,-0.8007434839610333,0.1452369266064738,29.45916742522556,28.658423941264527
6,Linear,16,0.85,-0.7938238619473915,0.15990285709293023,29.65122616759348,28.857402305646087
6,Linear,17,0.9,-0.7938690872509332,0.18850072718619745,29.902182543108704,29.10831345585777
6,Linear,18,0.95,-0.8094619716864991,0.24375653675821102,30.264348069397126,29.454886097710627
6,VDQR,0,0.05,-0.7923175096511841,1.1865276098251343,28.5921573638916,27.799840927124023
6,VDQR,1,0.1,-0.7945044040679932,1.1865074634552002,28.59833526611328,27.8038330078125
6,VDQR,2,0.15,-0.7938163876533508,1.1865756511688232,28.601747512817383,27.807931900024414
6,VDQR,3,0.2,-0.7935186624526978,1.1864607334136963,28.60403823852539,27.810518264770508
6,VDQR,4,0.25,-0.7944765090942383,1.1864922046661377,28.606550216674805,27.812074661254883
6,VDQR,5,0.3,-0.7954837679862976,1.1864845752716064,28.609479904174805,27.813997268676758
6,VDQR,6,0.35,-0.795592725276947,1.186363935470581,28.61133575439453,27.81574249267578
6,VDQR,7,0.4,-0.795329213142395,1.1862707138061523,28.61248016357422,27.817150115966797
6,VDQR,8,0.45,-0.796088695526123,1.1862822771072388,28.614370346069336,27.818283081054688
6,VDQR,9,0.5,-0.7961301803588867,1.186224102973938,28.615793228149414,27.819660186767578
6,VDQR,10,0.55,-0.7958589792251587,1.1862397193908691,28.617382049560547,27.82152557373047
6,VDQR,11,0.6,-0.7966741919517517,1.186166763305664,28.619293212890625,27.822616577148438
6,VDQR,12,0.65,-0.7964398264884949,1.1860466003417969,28.62063980102539,27.824201583862305
6,VDQR,13,0.7,-0.7967060804367065,1.1860311031341553,28.622779846191406,27.826072692871094
6,VDQR,14,0.75,-0.7969258427619934,1.186070203781128,28.624374389648438,27.827449798583984
6,VDQR,15,0.8,-0.7967181205749512,1.186033844947815,28.626205444335938,27.829486846923828
6,VDQR,16,0.85,-0.7972090840339661,1.1860358715057373,28.62893295288086,27.831724166870117
6,VDQR,17,0.9,-0.7977274060249329,1.1859899759292603,28.63262939453125,27.83490562438965
6,VDQR,18,0.95,-0.797256350517273,1.1860523223876953,28.637645721435547,27.84038734436035
6,NQNet,0,0.05,-0.811379611492157,1.1904542446136475,28.602340698242188,27.79096221923828
6,NQNet,1,0.1,-0.811988353729248,1.1915332078933716,28.609289169311523,27.797300338745117
6,NQNet,2,0.15,-0.8118317127227783,1.192078948020935,28.613697052001953,27.801864624023438
6,NQNet,3,0.2,-0.8136907815933228,1.1920835971832275,28.616308212280273,27.802614212036133
6,NQNet,4,0.25,-0.8125040531158447,1.1922249794006348,28.619571685791016,27.807064056396484
6,NQNet,5,0.3,-0.813195526599884,1.1923506259918213,28.62029266357422,27.807098388671875
6,NQNet,6,0.35,-0.81475830078125,1.1923766136169434,28.623809814453125,27.809053421020508
6,NQNet,7,0.4,-0.8127288222312927,1.1922578811645508,28.623811721801758,27.81108283996582
6,NQNet,8,0.45,-0.8166692852973938,1.1923649311065674,28.62775230407715,27.811086654663086
6,NQNet,9,0.5,-0.8125393986701965,1.1923812627792358,28.62775421142578,27.815217971801758
6,NQNet,10,0.55,-0.8159211874008179,1.1923236846923828,28.631139755249023,27.81521987915039
6,NQNet,11,0.6,-0.8159189224243164,1.1923234462738037,28.631141662597656,27.81522560119629
6,NQNet,12,0.65,-0.8156355619430542,1.1922954320907593,28.635000228881836,27.81936264038086
6,NQNet,13,0.7,-0.8156323432922363,1.1922954320907593,28.635000228881836,27.819368362426758
6,NQNet,14,0.75,-0.8171408772468567,1.1924107074737549,28.639259338378906,27.82211685180664
6,NQNet,15,0.8,-0.8163139224052429,1.1922008991241455,28.63981819152832,27.823505401611328
6,NQNet,16,0.85,-0.8170934915542603,1.19205904006958,28.643512725830078,27.826417922973633
6,NQNet,17,0.9,-0.8175392746925354,1.1916911602020264,28.647430419921875,27.82988929748535
6,NQNet,18,0.95,-0.8177302479743958,1.1906967163085938,28.654375076293945,27.836645126342773
6,DQR,0,0.05,-0.7403482794761658,1.0493543148040771,28.163461685180664,27.423112869262695
6,DQR,1,0.1,-0.792646586894989,1.1357667446136475,28.527965545654297,27.73531723022461
6,DQR,2,0.15,-0.7998576760292053,1.1458368301391602,28.557849884033203,27.757991790771484
6,DQR,3,0.2,-0.8006638884544373,1.1482099294662476,28.56460189819336,27.76393699645996
6,DQR,4,0.25,-0.8008620142936707,1.1490918397903442,28.567392349243164,27.766529083251953
6,DQR,5,0.3,-0.8012474179267883,1.1498006582260132,28.56991958618164,27.768672943115234
6,DQR,6,0.35,-0.8021014928817749,1.1500928401947021,28.57139015197754,27.7692928314209
6,DQR,7,0.4,-0.8005667328834534,1.1504405736923218,28.572317123413086,27.771747589111328
6,DQR,8,0.45,-0.8025627136230469,1.1506820917129517,28.57434844970703,27.77178192138672
6,DQR,9,0.5,-0.7999832034111023,1.1508235931396484,28.57434844970703,27.774364471435547
6,DQR,10,0.55,-0.804011881351471,1.1511372327804565,28.57837677001953,27.774368286132812
6,DQR,11,0.6,-0.8011400699615479,1.1512585878372192,28.57837677001953,27.777240753173828
6,DQR,12,0.65,-0.8011612296104431,1.1512608528137207,28.578397750854492,27.777240753173828
6,DQR,13,0.7,-0.8024972677230835,1.151637077331543,28.582918167114258,27.780418395996094
6,DQR,14,0.75,-0.8024972677230835,1.1516371965408325,28.582918167114258,27.780418395996094
6,DQR,15,0.8,-0.802437424659729,1.1519194841384888,28.58802032470703,27.785581588745117
6,DQR,16,0.85,-0.802436351776123,1.151920199394226,28.58802032470703,27.785585403442383
6,DQR,17,0.9,-0.8029873967170715,1.1521960496902466,28.594240188598633,27.79125213623047
6,DQR,18,0.95,-0.8031089305877686,1.1527527570724487,28.6019229888916,27.79881477355957
6,DQRP,0,0.05,-1.5166345834732056,3.09635066986084,28.342308044433594,26.82567024230957
6,DQRP,1,0.1,-1.4400607347488403,3.1044788360595703,28.375717163085938,26.935659408569336
6,DQRP,2,0.15,-1.3648713827133179,3.1132636070251465,28.40923309326172,27.04435920715332
6,DQRP,3,0.2,-1.290747046470642,3.12268328666687,28.442861557006836,27.152114868164062
6,DQRP,4,0.25,-1.217369556427002,3.1327104568481445,28.476627349853516,27.259260177612305
6,DQRP,5,0.3,-1.1444251537322998,3.1433167457580566,28.51054573059082,27.366119384765625
6,DQRP,6,0.35,-1.0715988874435425,3.154470443725586,28.544631958007812,27.47303581237793
6,DQRP,7,0.4,-0.9985727071762085,3.1661548614501953,28.57890510559082,27.58033561706543
6,DQRP,8,0.45,-0.9250270128250122,3.178351879119873,28.613388061523438,27.6883602142334
6,DQRP,9,0.5,-0.8506354093551636,3.1910412311553955,28.648086547851562,27.797452926635742
6,DQRP,10,0.55,-0.7750768661499023,3.2041893005371094,28.683027267456055,27.907949447631836
6,DQRP,11,0.6,-0.6980257034301758,3.2177369594573975,28.71822166442871,28.02019691467285
6,DQRP,12,0.65,-0.6191535592079163,3.2316579818725586,28.753686904907227,28.13453483581543
6,DQRP,13,0.7,-0.5381295680999756,3.245964765548706,28.789438247680664,28.25130844116211
6,DQRP,14,0.75,-0.4546204209327698,3.2606704235076904,28.825490951538086,28.37087059020996
6,DQRP,15,0.8,-0.36828750371932983,3.2757930755615234,28.861858367919922,28.493572235107422
6,DQRP,16,0.85,-0.2787938416004181,3.2913546562194824,28.898557662963867,28.61976432800293
6,DQRP,17,0.9,-0.1858001947402954,3.307354688644409,28.93560791015625,28.749805450439453
6,DQRP,18,0.95,-0.08895798027515411,3.3238184452056885,28.97301483154297,28.884057998657227
6,Forest,0,0.05,-0.6604863865595408,0.3128193731178924,26.40488124195734,25.7443948553978
6,Forest,1,0.1,-0.6467244023394497,0.26500031885705344,26.865986238632075,26.219261836292624
6,Forest,2,0.15,-0.643921750143101,0.2440357594355272,27.18027133770762,26.536349587564516
6,Forest,3,0.2,-0.6433506643324288,0.2340908032683786,27.431964131438644,26.788613467106224
6,Forest,4,0.25,-0.639436147697347,0.22861296755627888,27.64720593207173,27.007769784374386
6,Forest,5,0.3,-0.633998973988491,0.22690963914887674,27.84070797194953,27.206708997961037
6,Forest,6,0.35,-0.6288314965485873,0.22419218743193994,28.019545180837643,27.390713684289054
6,Forest,7,0.4,-0.6250405451948013,0.22307034961647218,28.190536240290264,27.565495695095457
6,Forest,8,0.45,-0.6211411325554939,0.22272582715760186,28.356968284828458,27.73582715227296
6,Forest,9,0.5,-0.6184732951191744,0.2232100764135053,28.52191326856021,27.903439973441028
6,Forest,10,0.55,-0.6147828066425102,0.22374434008629956,28.68706635732357,28.072283550681053
6,Forest,11,0.6,-0.61040480000665,0.2245647089612975,28.85502106607757,28.244616266070917
6,Forest,12,0.65,-0.6076511323134596,0.22670183790942486,29.028950039296703,28.421298906983242
6,Forest,13,0.7,-0.6050806072746955,0.23048187964370362,29.213183784723597,28.608103177448907
6,Forest,14,0.75,-0.6047657508551857,0.23739010628516707,29.413658603996787,28.8088928531416
6,Forest,15,0.8,-0.6062944287153943,0.24683418358439516,29.637906776850784,29.03161234813539
6,Forest,16,0.85,-0.6075726241121043,0.2604124314364924,29.899348470698484,29.291775846586383
6,Forest,17,0.9,-0.6061135171147628,0.2875529992782325,30.228474322181555,29.622360805066798
6,Forest,18,0.95,-0.5923254252712294,0.34002307676552795,30.71375919615838,30.121433770887148
7,Linear,0,0.05,-0.7885387116005347,0.2362536617203448,26.975055592637272,26.18651688103674
7,Linear,1,0.1,-0.8046225908427146,0.193705334540671,27.34411182257173,26.539489231729014
7,Linear,2,0.15,-0.8082331325152006,0.18157499567000182,27.58913651023083,26.780903377715628
7,Linear,3,0.2,-0.7963383456259193,0.15116542501473576,27.77738127549667,26.981042929870743
7,Linear,4,0.25,-0.7986591532362642,0.150885475372428,27.94910684559053,27.150447692354266
7,Linear,5,0.3,-0.8007109395598194,0.14935122154313474,28.09741007933591,27.29669913977609
7,Linear,6,0.35,-0.8008098630321838,0.1374169393739239,28.235171970278262,27.43436210724608
7,Linear,7,0.4,-0.8026401207831237,0.13288918936743607,28.367274681136404,27.56463456035328
7,Linear,8,0.45,-0.7943834879605927,0.12886051435217186,28.489420730462317,27.695037242501723
7,Linear,9,0.5,-0.7899376830844824,0.12849273994403315,28.610572736940785,27.8206350538563
7,Linear,10,0.55,-0.7955401876034726,0.12037737128551967,28.73532968830361,27.939789500700137
7,Linear,11,0.6,-0.7940331963411101,0.15570155201041866,28.862538508741615,28.068505312400504
7,Linear,12,0.65,-0.7854334226257985,0.1535099811608087,28.990492353917357,28.205058931291553
7,Linear,13,0.7,-0.7941056876830205,0.1371364288972464,29.136940834091515,28.34283514640849
7,Linear,14,0.75,-0.8029740984073669,0.13814115390971843,29.291586430021844,28.488612331614483
7,Linear,15,0.8,-0.7923089494869209,0.15567631597539147,29.457209364342965,28.664900414856042
7,Linear,16,0.85,-0.7793035714618086,0.18164524832151743,29.643219897957593,28.863916326495783
7,Linear,17,0.9,-0.777110942347835,0.20384205802479805,29.894921422066666,29.117810479718827
7,Linear,18,0.95,-0.7937952724721637,0.24773051987014308,30.265214438155034,29.47141916568287
7,VDQR,0,0.05,-0.7631651759147644,1.2054901123046875,28.578237533569336,27.815073013305664
7,VDQR,1,0.1,-0.764807939529419,1.2053618431091309,28.584209442138672,27.81940460205078
7,VDQR,2,0.15,-0.7642486095428467,1.2052836418151855,28.587650299072266,27.823400497436523
7,VDQR,3,0.2,-0.7633777856826782,1.2053849697113037,28.5894775390625,27.826099395751953
7,VDQR,4,0.25,-0.7637996673583984,1.205403447151184,28.59159278869629,27.827795028686523
7,VDQR,5,0.3,-0.7632691264152527,1.205528736114502,28.59327507019043,27.830005645751953
7,VDQR,6,0.35,-0.7639979124069214,1.2055392265319824,28.595232009887695,27.83123779296875
7,VDQR,7,0.4,-0.7639133334159851,1.2054457664489746,28.597225189208984,27.833309173583984
7,VDQR,8,0.45,-0.7646201848983765,1.2055319547653198,28.598875045776367,27.834253311157227
7,VDQR,9,0.5,-0.7649074792861938,1.205591082572937,28.600629806518555,27.835721969604492
7,VDQR,10,0.55,-0.764271080493927,1.2056306600570679,28.60204315185547,27.837772369384766
7,VDQR,11,0.6,-0.7633155584335327,1.2054600715637207,28.603504180908203,27.840187072753906
7,VDQR,12,0.65,-0.7623999118804932,1.2054696083068848,28.604907989501953,27.84250831604004
7,VDQR,13,0.7,-0.7627536058425903,1.2053954601287842,28.606443405151367,27.843687057495117
7,VDQR,14,0.75,-0.7625259160995483,1.2053529024124146,28.60888671875,27.846363067626953
7,VDQR,15,0.8,-0.7630118131637573,1.2054933309555054,28.61144256591797,27.848430633544922
7,VDQR,16,0.85,-0.764131486415863,1.205576777458191,28.615095138549805,27.85096549987793
7,VDQR,17,0.9,-0.7651950120925903,1.2054609060287476,28.619638442993164,27.854442596435547
7,VDQR,18,0.95,-0.7668969035148621,1.205591082572937,28.625627517700195,27.85873031616211
7,NQNet,0,0.05,-0.7932605743408203,1.193685531616211,28.598604202270508,27.80534553527832
